Time,Country Name,Country Code,Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],CO2 emissions (kg per 2017 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"CO2 emissions from electricity and heat production, total (% of total fuel combustion) [EN.CO2.ETOT.ZS]",CO2 emissions from gaseous fuel consumption (% of total) [EN.ATM.CO2E.GF.ZS],CO2 emissions from gaseous fuel consumption (kt) [EN.ATM.CO2E.GF.KT],CO2 emissions from liquid fuel consumption (% of total) [EN.ATM.CO2E.LF.ZS],CO2 emissions from liquid fuel consumption (kt) [EN.ATM.CO2E.LF.KT],CO2 emissions from manufacturing industries and construction (% of total fuel combustion) [EN.CO2.MANF.ZS],CO2 emissions from solid fuel consumption (% of total) [EN.ATM.CO2E.SF.ZS],CO2 emissions from solid fuel consumption (kt) [EN.ATM.CO2E.SF.KT],CO2 emissions from transport (% of total fuel combustion) [EN.CO2.TRAN.ZS],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (current LCU) [NY.GDP.MKTP.CN],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP1.ZS],Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP2.ZS],Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.NOPR.ZS],Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.10.ZS],Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.25.ZS],Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49) [SG.VAW.1549.ZS],"Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Lending interest rate (%) [FR.INR.LEND],"Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]","Vulnerable employment, total (% of total employment) (modeled ILO estimate) [SL.EMP.VULN.ZS]","International tourism, expenditures (current US$) [ST.INT.XPND.CD]","International tourism, expenditures (% of total imports) [ST.INT.XPND.MP.ZS]","International tourism, number of departures [ST.INT.DPRT]","International tourism, number of arrivals [ST.INT.ARVL]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Stocks traded, total value (current US$) [CM.MKT.TRAD.CD]","Stocks traded, turnover ratio of domestic shares (%) [CM.MKT.TRNR]"
2022,Barbados,BRB,,,,,,,,,,,,,,,,,,,,,8946000000.000000,4671803289.539000,11399900000.000000,5699950000.000000,11.333740,,26.096000,,8.501000,,3.993360,3.993360,155.648830,,,,,,,,,8.050000,,,,79.545130,19.963000,,,,,,,
2022,Belarus,BLR,,,,,,,,,,,,,,,,,,,,,120329000000.000000,57251844490.049100,191374000000.000000,72793457588.436700,-4.697450,3.574000,10.269000,10.287000,3.570000,15.209680,13.527780,13.527780,676.627750,,,,,,,,,12.715830,,,,95.294810,3.959120,,,,,0.010480,7630000.000000,0.305600
2022,Belgium,BEL,,,,,,,,,,,,,,,,,,,,,465370000000.000000,516334013910.156000,554044300000.000000,583435595579.963000,3.009900,5.558000,16.441000,16.397000,5.560000,9.597510,5.891720,5.891720,132.456220,,,,,,,,,,,,,84.942790,11.404120,,,,,,,
2022,Belize,BLZ,,,,,,,,,,,,,,,,,,,,,5016183399.144240,2509307581.466310,5661015151.368190,2830507575.684100,8.734310,,17.926000,,8.672000,6.276890,7.364830,7.364830,116.615640,,,,,,,,,8.523490,,,,67.367770,25.389900,,,,,,,
2022,Benin,BEN,,,,,,,,,,,,,,,,,,,,,9912227787000.000000,16765953415.373300,10854508073200.000000,17396792699.548900,6.253250,,3.931000,,1.476000,1.350780,4.138780,4.138780,117.611690,,,,,,,,,,66.400000,47.100000,,21.443840,77.556240,,,,,,,
2022,Bermuda,BMU,,,,,,,,,,,,,,,,,,,,,6371600000.000000,6757261642.885080,7546000000.000000,7546000000.000000,2.927110,,,,,,2.865100,2.865100,,,,,,,,,,,,,,,,,,,,0.167770,12660000.000000,6.115900
2022,Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,,,,,,5.947000,29.608000,28.625000,5.950000,5.639170,,,203.570980,,,,,,,,,14.000000,98.000000,72.100000,,28.813740,70.576340,,,,,,,
2022,Bolivia,BOL,,,,,,,,,,,,,,,,,,,,,49420074392.012400,38319728331.377900,304097234686.708000,44008282877.960600,3.605680,3.552000,6.265000,6.128000,3.552000,1.746330,5.124460,5.124460,153.450520,,,,,,,,,7.764990,,,,31.179080,65.636740,,,,,,,
2022,Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,35717491000.000000,20253843510.489400,45504971000.000000,24473906673.708600,4.106230,12.657000,31.893000,31.668000,12.660000,,11.770420,11.770420,,,,,,,,,,3.360820,99.700000,98.300000,,75.219280,18.877930,,,,,,,
2022,Botswana,BWA,,,,,,,,,,,,,,,,,,,,,198489042632.683000,17511419429.825800,251773797058.952000,20355541962.851200,5.787920,23.615000,43.523000,44.216000,23.620000,11.665570,14.564140,14.564140,182.721940,,,,,,,,,6.132300,,,,69.059540,28.674530,,,,,0.438110,89180000.000000,0.287400
2022,Brazil,BRA,,,,,,,,,,,,,,,,,,,,,4338305789200.000000,1901461002548.220000,9915317000000.000000,1920095779022.730000,2.900530,9.231000,20.679000,20.743000,9.230000,9.280110,8.283210,8.283210,204.482120,,,,,,,,,39.400000,99.420000,94.690000,,67.872570,27.804410,,,,,67.296590,1292158980000.000000,162.654800
2022,British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,,,18698247500.000000,13000432684.363000,23003104800.000000,16681536466.718300,-1.628330,5.191000,16.720000,18.344000,4.452000,3.682250,24.236730,24.236730,106.479710,,,,,,,,,5.500000,,,,92.138560,5.343160,,,,,,,
2022,Bulgaria,BGR,,,,,,,,,,,,,,,,,,,,,108848969000.000000,61747770024.960300,167808976000.000000,90346169914.934900,3.926430,4.268000,10.765000,10.748000,4.270000,15.325260,16.181960,16.181960,138.584410,,,,,,,,,3.745960,,,,88.912860,7.256010,,,,,0.396130,357890000.000000,2.278900
2022,Burkina Faso,BFA,,,,,,,,,,,,,,,,,,,,,9820100300500.000000,16610125161.122900,11739197991100.000000,18820064797.837900,1.780490,,8.249000,,5.065000,14.290240,5.888260,5.888260,130.787480,,,,,,,,,,53.640000,34.490000,,14.382280,83.225760,,,,,,,
2022,Burundi,BDI,,,,,,,,,,,,,,,,,,,,,1874930889096.750000,3379450965.724950,7969716254713.150000,3338722827.662410,1.849000,,1.709000,,0.906000,18.800880,18.331720,18.331720,251.704880,,,,,,,,,11.772500,93.560000,75.540000,,15.155130,83.687550,,,,,,,
2022,Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,206006691600.000000,2072800252.318010,235002542500.000000,2226862134.087870,17.116790,,29.330000,,12.440000,7.930930,7.742430,7.742430,122.222270,,,,,,,,,7.831720,98.740000,91.000000,,60.817450,34.772850,,,,,,,
2022,Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,59445431831600.000000,24964207155.803700,121029927068200.000000,29504829319.316900,5.239810,,0.778000,,0.226000,5.343700,4.070390,4.070390,145.217180,,,,,,,,,,95.970000,83.780000,,47.672870,52.178730,,,,,,,
2022,Cameroon,CMR,,,,,,,,,,,,,,,,,,,,,23951992620600.000000,40247035778.390900,27223411000000.000000,43644068310.851000,3.582800,,6.606000,,3.779000,6.247680,5.336610,5.336610,132.068000,,,,,,,,,,,,,24.996350,71.874600,,,,,,,
2022,Canada,CAN,,,,,,,,,,,,,,,,,,,,,2252073352000.000000,1761102321572.640000,2813289000000.000000,2161483369422.010000,3.819870,5.280000,10.109000,10.067000,5.280000,6.802800,7.653820,7.193920,129.858330,,,,,,,,,,,,,86.426380,9.854300,,,,,104.060420,2249248630000.000000,81.948210
2022,Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,4634600000.000000,5561542246.168980,5704000000.000000,6844827379.309520,3.674520,,,,,,9.519220,9.519220,,,,,,,,,,,,,,,,,,,,,,
2022,Central African Republic,CAF,,,,,,,,,,,,,,,,,,,,,781968900302.264000,2034662228.585460,1486181474900.000000,2382618615.016940,0.502110,,10.899000,,6.341000,5.583170,5.967920,5.967920,169.942960,,,,,,,,,,,,,6.666100,92.164680,,,,,,,
2022,Chad,TCD,,,,,,,,,,,,,,,,,,,,,5372719516900.000000,10462164584.339000,7924336705800.000000,12704149840.228300,2.235980,,1.492000,,1.100000,5.788030,18.655800,18.655800,129.063710,,,,,,,,,,36.070000,27.280000,,9.115600,89.717150,,,,,,,
2022,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,13.345000,,6.033000,,,,,,,,,,,,,,,,,84.887930,11.186480,,,,,,,
2022,Chile,CHL,,,,,,,,,,,,,,,,,,,,,205022531890000.000000,281423471715.402000,262593355840000.000000,301024724911.923000,2.440400,8.299000,18.299000,18.403000,8.250000,11.643870,6.642310,6.642310,158.625030,,,,,,,,,,99.120000,97.160000,,75.392210,21.404910,,,,,13.685260,41196010000.000000,14.442990
2022,China,CHN,,,,,,,,,,,,,,,,,,,,,101664286756000.000000,16325084918817.200000,121020724436500.000000,17963171479205.300000,2.989080,,14.850000,,4.980000,1.973580,2.248970,2.248970,131.919360,,,,,,,,,4.350000,,,,54.238660,41.820270,,,,,180.717520,32462598490000.000000,283.037920
2022,Colombia,COL,,,,,,,,,,,,,,,,,,,,,973194568367916.000000,354949695739.658000,1462522439529690.000000,343622114560.409000,7.256560,10.547000,21.043000,20.985000,10.550000,10.177230,14.337570,14.337570,164.780810,,,,,,,,,15.807510,,,,52.897820,44.222190,,,,,1.892240,6502170000.000000,9.504400
2022,Comoros,COM,,,,,,,,,,,,,,,,,,,,,435358059900.000000,1140337215.429490,580485511300.000000,1242519407.278150,2.387680,,10.779000,,5.745000,,5.162640,5.162640,,,,,,,,,,8.033750,82.020000,61.710000,,42.985010,56.187160,,,,,,,
2022,"Congo, Dem. Rep.",COD,,,,,,,,,,,,,,,,,,,,,14899681500000.000000,52355494607.562800,130071525126400.000000,64718641221.216000,8.924450,,8.782000,,4.685000,,8.445460,8.445460,,,,,,,,,,,88.100000,80.540000,,13.603680,82.836610,,,,,,,
2022,"Congo, Rep.",COG,,,,,,,,,,,,,,,,,,,,,4510126928400.000000,10175228552.173600,9866010149600.000000,15816996654.578800,1.475360,,42.088000,,20.477000,3.043440,18.260700,18.260700,133.089440,,,,,,,,,,,,,24.230950,74.541760,,,,,,,
2022,Costa Rica,CRI,,,,,,,,,,,,,,,,,,,,,38990944339685.800000,69549856034.350300,44810030571349.200000,69243626028.669600,4.551490,11.325000,30.740000,30.384000,11.320000,8.274780,6.280390,6.280390,142.944770,,,,,,,,,7.360850,,,,72.633350,24.722710,,,,,0.063130,43710000.000000,1.958200
2022,Cote d'Ivoire,CIV,,,,,,,,,,,,,,,,,,,,,40461795580000.000000,68438760123.059600,43674852737000.000000,70018715016.829300,6.741330,,4.069000,,2.489000,5.276170,2.750000,2.750000,125.269280,,,,,,,,,,,,,26.003080,70.895230,,,,,,,
2022,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,57721494701.770600,64042742435.419100,67993107878.124500,71600049650.195000,6.347120,6.960000,18.056000,18.042000,6.960000,10.780580,9.463290,9.463290,124.955260,,,,,,,,,,,,,86.515100,8.001880,,,,,0.340280,243640000.000000,1.260100
2022,Cuba,CUB,,,,,,,,,,,,,,,,,,,,,52244900000.000000,83527267339.326000,633442300000.000000,,1.774850,,3.090000,,1.254000,,14.155400,14.155400,,,,,,,,,,,,,,74.089720,21.115380,,,,,,,
2022,Curacao,CUW,,,,,,,,,,,,,,,,,,,,,4419957169.280420,2608023260.789540,5504573694.156260,3075180834.724170,7.890000,,,,,,4.040690,4.040690,,,,,,,,,,,,,,,,,,,,,,
2022,Cyprus,CYP,,,,,,,,,,,,,,,,,,,,,25094497000.000000,27902745979.207500,27777000000.000000,29250524418.085500,5.058130,6.807000,18.652000,18.610000,6.780000,8.395480,6.065630,6.065630,113.108560,,,,,,,,,,,,,89.101070,9.167540,,,,,0.158120,46250000.000000,0.708000
2022,Czechia,CZE,,,,,,,,,,,,,,,,,,,,,5312710000000.000000,215974795467.249000,6786742000000.000000,290565654835.809000,2.351000,2.224000,6.747000,6.745000,2.220000,15.100170,8.547350,8.532320,143.612260,,,,,,,,,4.225010,,,,84.024040,13.495960,,,,,1.946250,5655140000.000000,19.629800
2022,Denmark,DNK,,,,,,,,,,,,,,,,,,,,,2396628815000.000000,356222057631.887000,2831643856000.000000,400167196948.707000,2.731170,4.434000,10.535000,10.573000,4.430000,7.696570,8.066960,8.066960,121.551650,,,,,,,,,,,,,91.417600,5.783940,,,,,,,
2022,Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,570192253300.000000,3307565405.162500,624708661700.000000,3515108859.954650,3.123830,,77.144000,,26.666000,5.179810,0.673510,0.673510,130.249210,,,,,,,,,,,,,47.100000,50.150570,,,,,,,
2022,Dominica,DMA,,,,,,,,,,,,,,,,,,,,,1174260000.000000,533867403.004210,1640090000.000000,607440740.740740,5.648330,,,,,,3.547520,3.547520,,,,,,,,,,6.536990,,,,,,,,,,,,
2022,Dominican Republic,DOM,,,,,,,,,,,,,,,,,,,,,2884410942800.000000,98050971574.069900,6260564018600.000000,113537368176.130000,4.858320,5.504000,12.891000,13.056000,5.504000,8.811090,10.714160,10.714160,161.559020,,,,,,,,,11.850050,98.990000,95.500000,,56.350660,40.438030,,,,,,,
2022,Ecuador,ECU,,,,,,,,,,,,,,,,,,,,,71125243000.000000,100635339955.859000,115049476000.000000,115049476000.000000,2.947670,3.761000,8.401000,8.323000,3.760000,3.466170,5.264810,5.264810,128.180980,,,,,,,,,,99.131030,93.948120,,46.701250,50.803440,,,,,,,
2022,"Egypt, Arab Rep.",EGY,,,,,,,,,,,,,,,,,,,,,7842500000000.000000,453827104224.605000,7842500000000.000000,476747720364.742000,6.587850,,15.715000,,6.397000,13.895660,10.425790,10.425790,363.254810,,,,,,,,,10.583330,92.240000,74.500000,,72.578050,23.929160,,,,,2.354380,11224440000.000000,28.889500
2022,El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,26750668500.000000,27100464996.834100,32488720000.000000,32488720000.000000,2.599650,2.999000,7.494000,7.701000,3.000000,7.198620,7.518480,7.518480,122.910630,,,,,,,,,,,,,63.468770,32.068110,,,,,,,
2022,Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,5039944759000.000000,9957665857.354390,7503600747800.000000,12029633746.519000,3.780050,,16.534000,,8.584000,4.786720,7.712400,7.712400,136.377250,,,,,,,,,,,,,13.414320,77.967180,,,,,,,
2022,Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,10.256000,,5.974000,,,,,,,,,,,,,,,,,27.892340,70.098850,,,,,,,
2022,Estonia,EST,,,,,,,,,,,,,,,,,,,,,25703998000.000000,28518917121.599200,36181437000.000000,38100812958.519600,-1.287410,5.571000,18.403000,18.561000,5.570000,19.398260,16.563580,16.563580,151.943330,,,,,,,,,,,,,89.484510,6.344550,,,,,,,
2022,Eswatini,SWZ,,,,,,,,,,,,,,,,,,,,,46914791904.449500,4822247028.231630,78390422668.457000,4790922065.610100,0.476450,,48.246000,,22.643000,,8.794320,8.794320,,,,,,,,,,8.500000,,,,64.190120,33.576360,,,,,,,
2022,Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,2346644085000.000000,105775519453.149000,6157538000000.000000,126783471597.671000,5.317100,,5.472000,,3.415000,33.889880,34.684010,34.684010,659.216080,,,,,,,,,,,,,14.845260,85.015050,,,,,,,
2022,Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,20197300000.000000,3169430571.882050,25162300000.000000,3555929833.050510,5.398480,,,,,,3.889040,3.889040,,,,,,,,,,,,,,,,,,,,,,
2022,Fiji,FJI,,,,,,,,,,,,,,,,,,,,,10106247370.389300,4939873229.038580,10962961832.448300,4979979546.012300,20.016460,,16.011000,,4.562000,4.520190,2.472560,2.472560,134.898620,,,,,,,,,5.431890,,,,68.523910,30.321310,,,,,,,
2022,Finland,FIN,,,,,,,,,,,,,,,,,,,,,234324000000.000000,259985498582.812000,268411000000.000000,282649838009.729000,1.634310,6.719000,14.139000,14.190000,6.720000,7.123510,5.358120,5.374830,123.331790,,,,,,,,,,,,,86.066600,10.520130,,,,,,,
2022,France,FRA,,,,,,,,,,,,,,,,,,,,,2377986779000.000000,2638406985036.320000,2639092000000.000000,2779092236505.850000,2.454760,7.308000,17.470000,18.085000,7.310000,5.222370,2.947220,2.947220,118.258280,,,,,,,,,,,,,86.907460,8.068050,,,,,,,
2022,French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,573548000000.000000,5899733908.231990,659815000000.000000,5814661208.905440,4.466080,,37.692000,,11.797000,,1.793610,1.793610,,,,,,,,,,,,,,80.826270,16.720610,,,,,,,
2022,Gabon,GAB,,,,,,,,,,,,,,,,,,,,,5894577905886.830000,15855897831.744000,13143701758468.500000,21071739224.891800,2.908040,,36.904000,,20.610000,4.231250,13.921510,13.921510,130.953710,,,,,,,,,,90.640000,85.690000,,66.269400,31.309060,,,,,,,
2022,"Gambia, The",GMB,,,,,,,,,,,,,,,,,,,,,67590994830.000000,1835641393.187570,120900824821.037000,2187194563.486050,4.331730,,7.411000,,4.265000,11.513120,10.419100,10.419100,219.080340,,,,,,,,,,74.700000,58.670000,,25.122570,73.437260,,,,,,,
2022,Georgia,GEO,,,,,,,,,,,,,,,,,,,,,45819896005.369800,20190828885.804700,72265742900.000000,24780791063.713100,10.393490,,30.376000,,11.683000,11.898170,9.097220,9.097220,172.335720,,,,,,,,,13.655330,99.693880,99.574990,,51.084160,46.771860,,,,,,,
2022,Germany,DEU,,,,,,,,,,,,,,,,,,,,,3274932000000.000000,3633579269920.310000,3876810000000.000000,4082469490797.680000,1.806210,3.135000,5.956000,5.952000,3.140000,6.872570,5.268330,5.268330,124.489740,,,,,,,,,,,,,91.253430,4.606070,,,,,31.663970,1292671760000.000000,68.407500
2022,Ghana,GHA,,,,,,,,,,,,,,,,,,,,,179965564000.000000,68003830999.542900,610222292300.000000,73766052451.525600,3.077730,,6.601000,,3.518000,31.255900,28.223640,28.223640,441.666780,,,,,,,,,,,,,24.894020,69.535790,,,,,0.084360,62230000.000000,0.962700
2022,Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Greece,GRC,,,,,,,,,,,,,,,,,,,,,190658865000.000000,211538468429.431000,206620394000.000000,217581324512.059000,5.557290,12.426000,31.146000,31.369000,12.430000,9.645260,7.846850,7.846850,111.738620,,,,,,,,,,,,,62.883760,30.021370,,,,,8.574510,18656540000.000000,31.602400
2022,Greenland,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Grenada,GRD,,,,,,,,,,,,,,,,,,,,,2390851094.306050,1089874059.169430,3281523720.316620,1215379155.672820,6.361210,,,,,2.559790,1.771490,1.771490,111.355810,,,,,,,,,6.438380,,,,,,,,,,,,
2022,Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,13.220000,,5.569000,,,,,,,,,,,,,,,,,87.645690,9.459770,,,,,,,
2022,Guatemala,GTM,,,,,,,,,,,,,,,,,,,,,569127129300.000000,78182161579.310500,736108984100.000000,95003330315.875400,4.118000,3.051000,6.284000,6.591000,3.050000,6.885130,6.224300,6.224300,164.390640,,,,,,,,,11.923330,96.140000,84.270000,,56.071580,39.227340,,,,,,,
2022,Guinea,GIN,,,,,,,,,,,,,,,,,,,,,76990896647345.300000,13782241447.020000,182569407513366.000000,20999229260.495500,4.700000,,7.469000,,5.526000,10.493040,10.992150,10.992150,361.722230,,,,,,,,,,,,,18.150860,79.204840,,,,,,,
2022,Guinea-Bissau,GNB,,,,,,,,,,,,,,,,,,,,,535803484770.000000,1309350904.258490,1018948330700.000000,1633559092.088610,3.500050,,4.087000,,3.240000,9.393840,8.351500,8.351500,127.508990,,,,,,,,,,68.950000,53.900000,,30.602390,68.688010,,,,,,,
2022,Guyana,GUY,,,,,,,,,,,,,,,,,,,,,2938299000000.000000,14270953618.873100,3068784000000.000000,14718388489.208600,63.368440,,25.481000,,12.301000,6.115060,12.037260,12.037260,130.788380,,,,,,,,,8.416670,97.900000,90.030000,,65.592930,28.754740,,,,,,,
2022,Haiti,HTI,,,,,,,,,,,,,,,,,,,,,603976421060.000000,14456828346.330500,2168222876400.000000,20253551884.605500,-1.681980,,37.039000,,14.776000,33.983930,30.201290,30.201290,409.127370,,,,,,,,,,,,,25.417700,73.878160,,,,,,,
2022,Honduras,HND,,,,,,,,,,,,,,,,,,,,,235166300000.000000,25953884373.560200,776635600000.000000,31717699764.362100,3.997950,7.037000,12.446000,11.859000,6.998000,9.089640,9.145800,9.145800,177.302660,,,,,,,,,14.607040,,,,54.077840,35.989990,,,,,,,
2022,"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,2767934000000.000000,318598258232.253000,2818046000000.000000,359838583490.063000,-3.476330,4.318000,11.027000,11.044000,4.320000,1.881370,1.810450,1.810450,139.682360,,,,,,,,,5.104170,,,,91.545220,6.207310,,,,,791.699110,2848838860000.000000,62.381400
2022,Hungary,HUN,,,,,,,,,,,,,,,,,,,,,44003572000000.000000,157531157312.522000,66075190000000.000000,177337436677.365000,4.554560,3.609000,10.489000,10.564000,3.610000,14.608140,14.489280,14.489280,151.411890,,,,,,,,,10.655430,,,,87.324530,8.381650,,,,,5.306220,9409920000.000000,39.426500
2022,Iceland,ISL,,,,,,,,,,,,,,,,,,,,,2843661024000.000000,21556161804.586400,3796566848000.000000,28064529851.309800,7.238090,3.789000,8.460000,8.652000,3.790000,8.308760,8.919410,8.919410,150.087500,,,,,,,,,7.597300,,,,86.325110,9.689090,,,,,,,
2022,India,IND,,,,,,,,,,,,,,,,,,,,,160064254270100.000000,2961515505727.630000,272407121723700.000000,3416645826052.870000,7.239690,4.822000,17.826000,17.856000,4.822000,6.699030,8.225870,8.225870,205.266240,,,,,,,,,8.567140,96.535870,76.322780,,23.130360,74.002420,,,,,56.641030,1935223536895.670000,53.704260
2022,Indonesia,IDN,,,,,,,,,,,,,,,,,,,,,11710397800000000.000000,1122285145727.060000,19588445600000000.000000,1319100220407.720000,5.308600,3.462000,14.050000,14.141000,3.460000,4.209460,9.567840,9.567840,163.071750,,,,,,,,,8.520000,,,,46.555160,50.280660,,,,,14.772170,194859680000.000000,31.929100
2022,"Iran, Islamic Rep.",IRN,,,,,,,,,,,,,,,,,,,,,15819880357074800.000000,487695221421.966000,104350049951473000.000000,413493207349.265000,3.776630,9.085000,22.828000,22.630000,8.815000,43.488460,50.585250,50.585250,1480.309510,,,,,,,,,,98.810000,88.960000,,57.531180,39.421730,,,,,57.303900,236947730000.000000,14.689470
2022,Iraq,IRQ,,,,,,,,,,,,,,,,,,,,,212408657300000.000000,192925535194.344000,383064152000000.000000,264182173793.103000,7.008750,,31.758000,,15.322000,4.994770,18.868100,18.868100,133.946230,,,,,,,,,,,,,68.867850,26.716910,,,,,,,
2022,Ireland,IRL,,,,,,,,,,,,,,,,,,,,,449711021000.000000,498960174855.630000,506282419000.000000,533140011838.276000,9.433020,4.479000,10.021000,10.059000,4.480000,7.807380,6.582260,6.582260,117.221880,,,,,,,,,,,,,86.044060,10.042020,,,,,,,
2022,Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Israel,ISR,,,,,,,,,,,,,,,,,,,,,1586637483000.000000,408208262853.223000,1763805784000.000000,525002447652.773000,6.832890,3.695000,6.727000,6.765000,3.695000,4.393600,4.623310,4.623310,113.939800,,,,,,,,,2.958180,,,,88.595930,8.347390,,,,,21.288950,111767480000.000000,41.451000
2022,Italy,ITA,,,,,,,,,,,,,,,,,,,,,1767997600000.000000,1961616127794.060000,1946479100000.000000,2049737165407.980000,3.724550,8.069000,23.715000,23.703000,8.070000,8.201290,2.976400,2.976400,121.771090,,,,,,,,,2.264460,,,,78.457980,15.308120,,,,,,,
2022,Jamaica,JAM,,,,,,,,,,,,,,,,,,,,,892345866114.058000,14806380332.686800,2623255000000.000000,17097760723.920100,5.221520,,18.055000,,5.499000,10.349570,12.797800,12.797800,199.742720,,,,,,,,,11.405000,,,,61.819300,33.991860,,,,,1.065640,182200000.000000,1.395800
2022,Japan,JPN,,,,,,,,,,,,,,,,,,,,,548311865724000.000000,4529854841042.580000,559710100000000.000000,4256410760723.750000,0.954740,2.600000,4.416000,4.400000,2.600000,2.497700,0.333980,0.268930,107.839690,,,,,,,,,,,,,90.312460,8.028110,,,,,137.630690,5858127450000.000000,108.877500
2022,Jordan,JOR,,,,,,,,,,,,,,,,,,,,,31604830912.338700,43915711448.703200,34543901064.254200,48653381780.639700,2.428070,,41.907000,,19.191000,4.229160,2.600530,2.600530,133.120450,,,,,,,,,7.368330,,,,88.333180,8.544990,,,,,5.215180,2537360000.000000,9.978200
2022,Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,15516328945944.000000,221549683201.727000,103765518200000.000000,225496328925.494000,3.200000,4.860000,3.819000,3.810000,4.860000,,19.769010,19.769010,,,,,,,,,,,,,,74.359880,24.468830,,,,,0.156270,352390000.000000,0.769950
2022,Kenya,KEN,,,,,,,,,,,,,,,,,,,,,9851329000000.000000,94795844230.478600,13368340000000.000000,113420008178.793000,4.846640,,12.150000,,5.644000,7.656880,6.008760,6.008760,228.738280,,,,,,,,,12.335840,89.010000,82.880000,,38.603010,59.844700,,,,,0.309550,351090000.000000,2.179700
